node_id	cluster_id	degree
50751	bucket_0	13
50752	bucket_4	15
50753	bucket_4	5
50754	bucket_0	12
50755	bucket_4	5
50756	bucket_3	21
50757	bucket_7	27
50758	bucket_0	25
50759	bucket_10	25
50760	bucket_5	0
50761	bucket_9	29
50762	bucket_12	25
50763	bucket_5	13
50764	bucket_21	26
50765	bucket_0	17
50766	bucket_7	34
50767	bucket_4	7
50768	bucket_5	1
50769	bucket_0	17
50770	bucket_0	202
50771	bucket_5	2
50772	bucket_5	12
50773	bucket_0	20
50774	bucket_0	25
50775	bucket_0	31
50776	bucket_5	4
50777	bucket_4	13
50778	bucket_5	12
50779	bucket_0	21
50780	bucket_7	21
50781	bucket_0	17
50782	bucket_9	24
50783	bucket_5	6
50784	bucket_7	30
50785	bucket_0	19
50786	bucket_0	23
50787	bucket_0	24
50788	bucket_5	258
50789	bucket_0	14
50790	bucket_4	16
50791	bucket_8	18
50792	bucket_4	2
50793	bucket_8	24
50794	bucket_5	21
50795	bucket_5	17
50796	bucket_0	18
50797	bucket_8	30
50798	bucket_0	16
50799	bucket_5	39
50800	bucket_4	1
50801	bucket_5	14
50802	bucket_0	28
50803	bucket_0	22
50804	bucket_5	24
50805	bucket_5	6
50806	bucket_0	14
50807	bucket_0	22
50808	bucket_4	5
50809	bucket_8	19
50810	bucket_5	9
50811	bucket_0	30
50812	bucket_12	23
50813	bucket_0	20
50814	bucket_0	32
50815	bucket_5	3
50816	bucket_0	24
50817	bucket_6	19
50818	bucket_11	2
50819	bucket_8	25
50820	bucket_5	2
50821	bucket_5	7
50822	bucket_0	22
50823	bucket_0	16
50824	bucket_5	20
50825	bucket_0	32
50826	bucket_4	4
50827	bucket_5	13
50828	bucket_4	6
50829	bucket_0	23
50830	bucket_0	18
50831	bucket_0	18
50832	bucket_0	19
50833	bucket_0	21
50834	bucket_5	5
50835	bucket_5	5
50836	bucket_4	8
50837	bucket_4	4
50838	bucket_5	3
50839	bucket_5	7
50840	bucket_0	21
50841	bucket_5	12
50842	bucket_0	18
50843	bucket_0	16
50844	bucket_0	10
50845	bucket_4	6
50846	bucket_5	5
50847	bucket_0	25
50848	bucket_3	21
50849	bucket_0	21
50850	bucket_0	15
50851	bucket_0	14
50852	bucket_4	4
50853	bucket_0	27
50854	bucket_5	5
50855	bucket_5	18
50856	bucket_5	9
50857	bucket_5	2
50858	bucket_12	25
50859	bucket_0	22
50860	bucket_0	21
50861	bucket_0	24
50862	bucket_3	22
50863	bucket_7	20
50864	bucket_0	19
50865	bucket_0	21
50866	bucket_11	0
50867	bucket_4	6
50868	bucket_5	4
50869	bucket_5	1
50870	bucket_5	0
50871	bucket_5	0
50872	bucket_1	22
50873	bucket_0	18
50874	bucket_0	25
50875	bucket_5	13
50876	bucket_0	22
50877	bucket_5	1
50878	bucket_0	21
50879	bucket_4	3
50880	bucket_7	24
50881	bucket_5	12
50882	bucket_0	30
50883	bucket_4	2
50884	bucket_0	21
50885	bucket_12	20
50886	bucket_5	14
50887	bucket_0	22
50888	bucket_5	1
50889	bucket_4	1
50890	bucket_0	12
50891	bucket_0	16
50892	bucket_5	1
50893	bucket_5	5
50894	bucket_0	15
50895	bucket_5	6
50896	bucket_12	15
50897	bucket_11	3
50898	bucket_0	18
50899	bucket_7	17
50900	bucket_4	6
50901	bucket_0	20
50902	bucket_0	27
50903	bucket_1	23
50904	bucket_0	22
50905	bucket_5	3
50906	bucket_0	22
50907	bucket_11	1
50908	bucket_5	7
50909	bucket_0	15
50910	bucket_1	24
50911	bucket_8	24
50912	bucket_4	10
50913	bucket_0	21
50914	bucket_5	3
50915	bucket_1	27
50916	bucket_0	19
50917	bucket_5	12
50918	bucket_5	8
50919	bucket_5	7
50920	bucket_11	3
50921	bucket_4	1
50922	bucket_12	17
50923	bucket_4	2
50924	bucket_12	21
50925	bucket_0	22
50926	bucket_5	1
50927	bucket_0	19
50928	bucket_0	21
50929	bucket_5	4
50930	bucket_5	2
50931	bucket_4	2
50932	bucket_0	26
50933	bucket_4	4
50934	bucket_4	3
50935	bucket_7	15
50936	bucket_11	3
50937	bucket_5	7
50938	bucket_4	4
50939	bucket_7	17
50940	bucket_0	21
50941	bucket_14	21
50942	bucket_0	14
50943	bucket_5	8
50944	bucket_5	7
50945	bucket_0	17
50946	bucket_5	2
50947	bucket_0	17
50948	bucket_5	4
50949	bucket_0	20
50950	bucket_5	1
50951	bucket_4	5
50952	bucket_5	2
50953	bucket_5	1
50954	bucket_5	1
50955	bucket_0	31
50956	bucket_5	2
50957	bucket_5	8
50958	bucket_4	2
50959	bucket_5	2
50960	bucket_4	4
50961	bucket_7	22
50962	bucket_5	3
50963	bucket_5	5
50964	bucket_0	24
50965	bucket_9	25
50966	bucket_0	18
50967	bucket_5	8
50968	bucket_0	19
50969	bucket_1	29
50970	bucket_5	3
50971	bucket_4	2
50972	bucket_1	25
50973	bucket_0	25
50974	bucket_12	18
50975	bucket_5	1
50976	bucket_4	4
50977	bucket_12	28
50978	bucket_5	224
50979	bucket_4	8
50980	bucket_4	0
50981	bucket_12	14
50982	bucket_5	3
50983	bucket_4	2
50984	bucket_0	15
50985	bucket_5	3
50986	bucket_0	16
50987	bucket_0	14
50988	bucket_5	2
50989	bucket_12	19
50990	bucket_19	24
50991	bucket_21	20
50992	bucket_4	2
50993	bucket_0	12
50994	bucket_4	3
50995	bucket_4	4
50996	bucket_0	21
50997	bucket_0	19
50998	bucket_7	19
50999	bucket_12	27
51000	bucket_5	2
51001	bucket_0	19
51002	bucket_5	7
51003	bucket_0	23
51004	bucket_0	23
51005	bucket_0	36
51006	bucket_0	24
51007	bucket_5	1
51008	bucket_0	23
51009	bucket_4	2
51010	bucket_5	2
51011	bucket_0	21
51012	bucket_0	20
51013	bucket_5	4
51014	bucket_4	1
51015	bucket_5	4
51016	bucket_0	18
51017	bucket_5	2
51018	bucket_0	21
51019	bucket_4	3
51020	bucket_4	1
51021	bucket_5	6
51022	bucket_4	1
51023	bucket_4	1
51024	bucket_5	1
51025	bucket_0	22
51026	bucket_4	1
51027	bucket_4	2
51028	bucket_4	2
51029	bucket_0	14
51030	bucket_1	22
51031	bucket_4	2
51032	bucket_5	2
51033	bucket_11	2
51034	bucket_11	0
51035	bucket_4	1
51036	bucket_14	28
51037	bucket_12	22
51038	bucket_11	1
51039	bucket_11	1
51040	bucket_5	0
51041	bucket_4	4
51042	bucket_0	14
51043	bucket_0	22
51044	bucket_12	22
51045	bucket_4	2
51046	bucket_0	11
51047	bucket_9	25
51048	bucket_4	1
51049	bucket_11	0
51050	bucket_0	30
51051	bucket_5	4
51052	bucket_5	1
51053	bucket_4	1
51054	bucket_12	28
51055	bucket_5	4
51056	bucket_5	1
51057	bucket_4	3
51058	bucket_4	1
51059	bucket_4	1
51060	bucket_5	2
51061	bucket_4	1
51062	bucket_0	25
51063	bucket_0	20
51064	bucket_14	21
51065	bucket_4	2
51066	bucket_0	18
51067	bucket_0	23
51068	bucket_4	1
51069	bucket_4	5
51070	bucket_0	11
51071	bucket_5	1
51072	bucket_5	2
51073	bucket_5	2
51074	bucket_0	14
51075	bucket_0	17
51076	bucket_14	16
51077	bucket_0	16
51078	bucket_0	11
51079	bucket_6	24
51080	bucket_4	4
51081	bucket_0	16
51082	bucket_4	0
51083	bucket_4	1
51084	bucket_4	4
51085	bucket_5	5
51086	bucket_5	3
51087	bucket_5	1
51088	bucket_0	19
51089	bucket_5	4
51090	bucket_5	2
51091	bucket_11	0
51092	bucket_0	16
51093	bucket_1	22
51094	bucket_4	4
51095	bucket_5	1
51096	bucket_5	1
51097	bucket_12	17
51098	bucket_4	4
51099	bucket_5	3
51100	bucket_4	2
51101	bucket_5	2
51102	bucket_5	1
51103	bucket_5	1
51104	bucket_1	18
51105	bucket_5	1
51106	bucket_4	0
51107	bucket_4	1
51108	bucket_5	3
51109	bucket_4	1
51110	bucket_4	1
51111	bucket_4	1
51112	bucket_0	4
51113	bucket_5	4
51114	bucket_5	5
51115	bucket_0	19
51116	bucket_5	2
51117	bucket_0	31
51118	bucket_8	24
51119	bucket_5	1
51120	bucket_4	1
51121	bucket_5	2
51122	bucket_5	1
51123	bucket_11	0
51124	bucket_5	1
51125	bucket_4	1
51126	bucket_4	1
51127	bucket_5	4
51128	bucket_5	0
51129	bucket_6	14
51130	bucket_0	16
51131	bucket_5	1
51132	bucket_0	24
51133	bucket_5	0
51134	bucket_5	1
51135	bucket_5	2
51136	bucket_5	3
51137	bucket_5	3
51138	bucket_0	22
51139	bucket_5	2
51140	bucket_12	16
51141	bucket_5	1
51142	bucket_0	27
51143	bucket_0	22
51144	bucket_5	1
51145	bucket_5	4
51146	bucket_1	24
51147	bucket_5	1
51148	bucket_4	0
51149	bucket_4	1
51150	bucket_5	0
51151	bucket_5	1
51152	bucket_4	1
51153	bucket_5	1
51154	bucket_4	2
51155	bucket_5	1
51156	bucket_12	20
51157	bucket_5	1
51158	bucket_5	0
51159	bucket_4	1
51160	bucket_11	0
51161	bucket_5	1
51162	bucket_3	75
51163	bucket_3	183
51164	bucket_10	84
51165	bucket_0	77
51166	bucket_3	50
51167	bucket_8	27
51168	bucket_0	88
51169	bucket_0	22
51170	bucket_3	45
51171	bucket_0	27
51172	bucket_8	47
51173	bucket_0	19
51174	bucket_0	73
51175	bucket_10	35
51176	bucket_0	59
51177	bucket_0	50
51178	bucket_0	61
51179	bucket_3	51
51180	bucket_7	39
51181	bucket_0	34
51182	bucket_0	48
51183	bucket_0	22
51184	bucket_6	60
51185	bucket_0	22
51186	bucket_4	9
51187	bucket_4	17
51188	bucket_5	302
51189	bucket_0	28
51190	bucket_1	26
51191	bucket_0	39
51192	bucket_8	23
51193	bucket_3	45
51194	bucket_6	43
51195	bucket_0	25
51196	bucket_1	20
51197	bucket_0	19
51198	bucket_12	22
51199	bucket_0	25
51200	bucket_10	31
51201	bucket_0	25
51202	bucket_4	2
51203	bucket_3	29
51204	bucket_0	49
51205	bucket_0	30
51206	bucket_3	28
51207	bucket_6	16
51208	bucket_4	24
51209	bucket_0	36
51210	bucket_3	23
51211	bucket_0	29
51212	bucket_0	42
51213	bucket_7	21
51214	bucket_0	19
51215	bucket_0	18
51216	bucket_14	46
51217	bucket_0	28
51218	bucket_8	35
51219	bucket_4	0
51220	bucket_0	45
51221	bucket_7	38
51222	bucket_3	22
51223	bucket_0	29
51224	bucket_4	10
51225	bucket_0	32
51226	bucket_0	23
51227	bucket_14	29
51228	bucket_0	28
51229	bucket_0	16
51230	bucket_4	10
51231	bucket_3	15
51232	bucket_3	31
51233	bucket_3	13
51234	bucket_0	29
51235	bucket_14	38
51236	bucket_3	20
51237	bucket_0	28
51238	bucket_3	50
51239	bucket_5	32
51240	bucket_3	24
51241	bucket_3	31
51242	bucket_4	2
51243	bucket_7	26
51244	bucket_0	23
51245	bucket_0	30
51246	bucket_0	22
51247	bucket_0	31
51248	bucket_3	19
51249	bucket_0	24
51250	bucket_7	17
51251	bucket_0	23
51252	bucket_3	35
51253	bucket_3	38
51254	bucket_0	29
51255	bucket_0	31
51256	bucket_0	15
51257	bucket_12	25
51258	bucket_0	20
51259	bucket_0	41
51260	bucket_3	18
51261	bucket_0	15
51262	bucket_0	15
51263	bucket_0	34
51264	bucket_0	26
51265	bucket_0	27
51266	bucket_3	25
51267	bucket_0	25
51268	bucket_0	24
51269	bucket_7	24
51270	bucket_19	15
51271	bucket_7	24
51272	bucket_5	11
51273	bucket_5	2
51274	bucket_12	21
51275	bucket_3	19
51276	bucket_4	6
51277	bucket_5	1
51278	bucket_0	18
51279	bucket_0	27
51280	bucket_11	0
51281	bucket_1	16
51282	bucket_0	20
51283	bucket_14	22
51284	bucket_3	28
51285	bucket_0	18
51286	bucket_0	55
51287	bucket_0	28
51288	bucket_0	29
51289	bucket_0	25
51290	bucket_4	2
51291	bucket_0	6
51292	bucket_0	21
51293	bucket_4	8
51294	bucket_17	22
51295	bucket_12	18
51296	bucket_0	41
51297	bucket_0	27
51298	bucket_0	16
51299	bucket_6	25
51300	bucket_0	27
51301	bucket_0	27
51302	bucket_0	15
51303	bucket_0	13
51304	bucket_5	3
51305	bucket_5	0
51306	bucket_0	21
51307	bucket_0	21
51308	bucket_20	23
51309	bucket_0	28
51310	bucket_4	1
51311	bucket_0	15
51312	bucket_0	22
51313	bucket_3	29
51314	bucket_5	11
51315	bucket_0	29
51316	bucket_4	6
51317	bucket_0	27
51318	bucket_11	2
51319	bucket_0	24
51320	bucket_4	4
51321	bucket_4	6
51322	bucket_5	4
51323	bucket_0	31
51324	bucket_8	34
51325	bucket_1	19
51326	bucket_12	19
51327	bucket_4	0
51328	bucket_3	15
51329	bucket_0	22
51330	bucket_0	32
51331	bucket_3	36
51332	bucket_7	15
51333	bucket_5	8
51334	bucket_0	23
51335	bucket_3	19
51336	bucket_4	2
51337	bucket_3	36
51338	bucket_0	21
51339	bucket_0	33
51340	bucket_3	20
51341	bucket_11	5
51342	bucket_0	28
51343	bucket_3	26
51344	bucket_6	25
51345	bucket_11	5
51346	bucket_0	24
51347	bucket_0	20
51348	bucket_0	23
51349	bucket_0	34
51350	bucket_0	17
51351	bucket_3	30
51352	bucket_14	37
51353	bucket_0	33
51354	bucket_0	38
51355	bucket_0	24
51356	bucket_3	19
51357	bucket_5	2
51358	bucket_6	35
51359	bucket_3	28
51360	bucket_12	11
51361	bucket_5	4
51362	bucket_3	14
51363	bucket_4	2
51364	bucket_5	1
51365	bucket_1	20
51366	bucket_12	19
51367	bucket_6	34
51368	bucket_4	1
51369	bucket_0	18
51370	bucket_3	17
51371	bucket_0	18
51372	bucket_0	21
51373	bucket_0	20
51374	bucket_0	23
51375	bucket_3	15
51376	bucket_4	2
51377	bucket_6	35
51378	bucket_0	19
51379	bucket_5	4
51380	bucket_5	8
51381	bucket_5	1
51382	bucket_0	19
51383	bucket_0	19
51384	bucket_4	3
51385	bucket_0	23
51386	bucket_4	0
51387	bucket_0	19
51388	bucket_0	21
51389	bucket_0	17
51390	bucket_3	20
51391	bucket_0	19
51392	bucket_8	24
51393	bucket_6	29
51394	bucket_12	21
51395	bucket_12	22
51396	bucket_0	22
51397	bucket_4	0
51398	bucket_14	34
51399	bucket_27	21
51400	bucket_12	20
51401	bucket_0	31
51402	bucket_4	1
51403	bucket_4	1
51404	bucket_0	32
51405	bucket_12	13
51406	bucket_0	23
51407	bucket_0	22
51408	bucket_0	19
51409	bucket_0	38
51410	bucket_3	19
51411	bucket_0	24
51412	bucket_0	26
51413	bucket_1	13
51414	bucket_0	18
51415	bucket_11	1
51416	bucket_0	21
51417	bucket_0	16
51418	bucket_0	14
51419	bucket_0	29
51420	bucket_0	27
51421	bucket_0	15
51422	bucket_0	29
51423	bucket_0	21
51424	bucket_7	22
51425	bucket_3	25
51426	bucket_0	30
51427	bucket_12	10
51428	bucket_0	21
51429	bucket_3	23
51430	bucket_0	21
51431	bucket_0	24
51432	bucket_0	26
51433	bucket_0	10
51434	bucket_0	25
51435	bucket_0	19
51436	bucket_4	0
51437	bucket_4	3
51438	bucket_0	24
51439	bucket_9	23
51440	bucket_0	21
51441	bucket_4	0
51442	bucket_4	1
51443	bucket_0	15
51444	bucket_3	29
51445	bucket_0	17
51446	bucket_7	24
51447	bucket_0	29
51448	bucket_5	27
51449	bucket_0	22
51450	bucket_7	15
51451	bucket_0	21
51452	bucket_0	20
51453	bucket_0	21
51454	bucket_0	26
51455	bucket_4	4
51456	bucket_4	1
51457	bucket_3	17
51458	bucket_4	5
51459	bucket_4	1
51460	bucket_1	22
51461	bucket_0	21
51462	bucket_4	3
51463	bucket_5	2
51464	bucket_0	25
51465	bucket_8	20
51466	bucket_0	22
51467	bucket_0	7
51468	bucket_0	19
51469	bucket_0	23
51470	bucket_0	25
51471	bucket_0	24
51472	bucket_3	27
51473	bucket_14	30
51474	bucket_14	22
51475	bucket_0	17
51476	bucket_7	19
51477	bucket_0	21
51478	bucket_0	16
51479	bucket_5	2
51480	bucket_5	2
51481	bucket_0	23
51482	bucket_0	15
51483	bucket_0	19
51484	bucket_10	26
51485	bucket_0	24
51486	bucket_4	3
51487	bucket_1	32
51488	bucket_0	21
51489	bucket_11	4
51490	bucket_0	27
51491	bucket_0	17
51492	bucket_5	1
51493	bucket_4	2
51494	bucket_0	25
51495	bucket_0	29
51496	bucket_0	24
51497	bucket_4	4
51498	bucket_0	26
51499	bucket_4	2
51500	bucket_0	18
51501	bucket_4	0
51502	bucket_11	4
51503	bucket_14	19
51504	bucket_0	22
51505	bucket_0	23
51506	bucket_0	10
51507	bucket_4	1
51508	bucket_4	3
51509	bucket_5	6
51510	bucket_14	14
51511	bucket_0	20
51512	bucket_0	19
51513	bucket_0	24
51514	bucket_5	0
51515	bucket_0	18
51516	bucket_8	19
51517	bucket_0	21
51518	bucket_14	16
51519	bucket_0	24
51520	bucket_7	18
51521	bucket_11	1
51522	bucket_11	1
51523	bucket_11	1
51524	bucket_0	20
51525	bucket_5	1
51526	bucket_12	19
51527	bucket_0	27
51528	bucket_5	4
51529	bucket_0	12
51530	bucket_0	6
51531	bucket_5	2
51532	bucket_11	3
51533	bucket_3	25
51534	bucket_0	23
51535	bucket_0	20
51536	bucket_0	20
51537	bucket_5	3
51538	bucket_0	18
51539	bucket_12	18
51540	bucket_5	4
51541	bucket_5	1
51542	bucket_11	1
51543	bucket_0	24
51544	bucket_5	5
51545	bucket_0	25
51546	bucket_0	18
51547	bucket_5	1
51548	bucket_4	3
51549	bucket_0	26
51550	bucket_4	6
51551	bucket_5	1
51552	bucket_12	17
51553	bucket_0	20
51554	bucket_3	19
51555	bucket_11	4
51556	bucket_0	21
51557	bucket_0	27
51558	bucket_8	25
51559	bucket_0	27
51560	bucket_4	2
51561	bucket_0	29
51562	bucket_5	2
51563	bucket_0	21
51564	bucket_0	24
51565	bucket_4	2
51566	bucket_0	20
51567	bucket_0	27
51568	bucket_0	22
51569	bucket_11	10
51570	bucket_5	5
51571	bucket_0	25
51572	bucket_0	21
51573	bucket_11	0
51574	bucket_0	21
51575	bucket_8	21
51576	bucket_4	1
51577	bucket_0	16
51578	bucket_0	23
51579	bucket_14	34
51580	bucket_0	27
51581	bucket_7	20
51582	bucket_11	2
51583	bucket_11	0
51584	bucket_1	13
51585	bucket_9	24
51586	bucket_5	1
51587	bucket_5	3
51588	bucket_1	16
51589	bucket_11	1
51590	bucket_5	3
51591	bucket_0	24
51592	bucket_5	0
51593	bucket_7	18
51594	bucket_11	1
51595	bucket_11	10
51596	bucket_0	28
51597	bucket_0	18
51598	bucket_5	2
51599	bucket_4	0
51600	bucket_4	1
51601	bucket_0	25
51602	bucket_0	24
51603	bucket_5	27
51604	bucket_3	24
51605	bucket_12	17
51606	bucket_5	2
51607	bucket_8	17
51608	bucket_0	17
51609	bucket_0	15
51610	bucket_4	2
51611	bucket_11	2
51612	bucket_5	5
51613	bucket_0	18
51614	bucket_0	18
51615	bucket_5	1
51616	bucket_4	2
51617	bucket_5	0
51618	bucket_11	1
51619	bucket_3	34
51620	bucket_8	22
51621	bucket_5	2
51622	bucket_0	28
51623	bucket_0	23
51624	bucket_0	20
51625	bucket_0	27
51626	bucket_0	21
51627	bucket_5	2
51628	bucket_0	15
51629	bucket_5	1
51630	bucket_0	26
51631	bucket_1	14
51632	bucket_0	18
51633	bucket_0	25
51634	bucket_10	19
51635	bucket_12	18
51636	bucket_0	17
51637	bucket_5	2
51638	bucket_14	18
51639	bucket_4	2
51640	bucket_4	0
51641	bucket_4	3
51642	bucket_0	24
51643	bucket_5	16
51644	bucket_5	4
51645	bucket_6	16
51646	bucket_5	1
51647	bucket_0	14
51648	bucket_0	17
51649	bucket_5	0
51650	bucket_11	4
51651	bucket_4	1
51652	bucket_0	19
51653	bucket_5	1
51654	bucket_0	20
51655	bucket_5	1
51656	bucket_0	29
51657	bucket_4	3
51658	bucket_0	17
51659	bucket_3	24
51660	bucket_11	1
51661	bucket_3	22
51662	bucket_3	28
51663	bucket_5	2
51664	bucket_0	22
51665	bucket_0	19
51666	bucket_5	1
51667	bucket_0	18
51668	bucket_4	2
51669	bucket_0	15
51670	bucket_11	1
51671	bucket_5	0
51672	bucket_0	17
51673	bucket_0	16
51674	bucket_5	0
51675	bucket_0	22
51676	bucket_0	19
51677	bucket_5	2
51678	bucket_17	20
51679	bucket_14	26
51680	bucket_0	11
51681	bucket_0	18
51682	bucket_0	87
51683	bucket_0	101
51684	bucket_1	57
51685	bucket_5	5
51686	bucket_3	76
51687	bucket_0	57
51688	bucket_3	30
51689	bucket_0	65
51690	bucket_0	66
51691	bucket_0	32
51692	bucket_1	60
51693	bucket_0	54
51694	bucket_0	49
51695	bucket_0	42
51696	bucket_17	40
51697	bucket_0	60
51698	bucket_0	26
51699	bucket_0	31
51700	bucket_3	51
51701	bucket_0	49
51702	bucket_7	39
51703	bucket_0	46
51704	bucket_0	26
51705	bucket_0	29
51706	bucket_3	33
51707	bucket_0	28
51708	bucket_3	32
51709	bucket_3	47
51710	bucket_0	41
51711	bucket_0	31
51712	bucket_0	36
51713	bucket_3	16
51714	bucket_3	26
51715	bucket_3	46
51716	bucket_17	27
51717	bucket_0	39
51718	bucket_0	62
51719	bucket_1	36
51720	bucket_3	35
51721	bucket_0	31
51722	bucket_0	26
51723	bucket_0	44
51724	bucket_0	22
51725	bucket_0	42
51726	bucket_19	32
51727	bucket_1	22
51728	bucket_0	24
51729	bucket_0	22
51730	bucket_3	26
51731	bucket_0	38
51732	bucket_3	18
51733	bucket_3	26
51734	bucket_0	30
51735	bucket_0	32
51736	bucket_0	18
51737	bucket_0	20
51738	bucket_3	25
51739	bucket_0	33
51740	bucket_0	29
51741	bucket_0	33
51742	bucket_0	14
51743	bucket_1	23
51744	bucket_0	31
51745	bucket_0	32
51746	bucket_19	25
51747	bucket_3	32
51748	bucket_0	21
51749	bucket_3	33
51750	bucket_0	32
51751	bucket_0	19
51752	bucket_0	26
51753	bucket_3	32
51754	bucket_0	28
51755	bucket_19	14
51756	bucket_0	29
51757	bucket_0	17
51758	bucket_3	20
51759	bucket_0	25
51760	bucket_3	26
51761	bucket_0	24
51762	bucket_0	19
51763	bucket_0	21
51764	bucket_1	29
51765	bucket_4	2
51766	bucket_0	23
51767	bucket_3	18
51768	bucket_20	20
51769	bucket_0	20
51770	bucket_10	31
51771	bucket_0	21
51772	bucket_17	24
51773	bucket_0	20
51774	bucket_7	38
51775	bucket_19	22
51776	bucket_1	9
51777	bucket_0	17
51778	bucket_19	25
51779	bucket_0	13
51780	bucket_0	21
51781	bucket_0	21
51782	bucket_19	18
51783	bucket_1	16
51784	bucket_3	33
51785	bucket_0	22
51786	bucket_0	22
51787	bucket_0	22
51788	bucket_0	17
51789	bucket_0	15
51790	bucket_0	14
51791	bucket_0	15
51792	bucket_3	24
51793	bucket_19	14
51794	bucket_0	14
51795	bucket_0	22
51796	bucket_5	20
51797	bucket_7	52
51798	bucket_0	6
51799	bucket_0	21
51800	bucket_7	61
51801	bucket_0	38
51802	bucket_0	17
51803	bucket_0	18
51804	bucket_0	23
51805	bucket_0	102
51806	bucket_0	25
51807	bucket_3	64
51808	bucket_0	16
51809	bucket_6	21
51810	bucket_7	43
51811	bucket_2	82
51812	bucket_3	43
51813	bucket_11	88
51814	bucket_0	19
51815	bucket_1	38
51816	bucket_0	29
51817	bucket_3	36
51818	bucket_0	22
51819	bucket_10	55
51820	bucket_0	22
51821	bucket_7	53
51822	bucket_7	29
51823	bucket_5	15
51824	bucket_17	26
51825	bucket_7	62
51826	bucket_1	18
51827	bucket_1	20
51828	bucket_0	23
51829	bucket_0	28
51830	bucket_0	62
51831	bucket_12	33
51832	bucket_3	29
51833	bucket_7	30
51834	bucket_7	27
51835	bucket_5	345
51836	bucket_0	31
51837	bucket_0	27
51838	bucket_0	22
51839	bucket_8	22
51840	bucket_0	23
51841	bucket_0	24
51842	bucket_2	23
51843	bucket_5	503
51844	bucket_5	498
51845	bucket_0	52
51846	bucket_0	16
51847	bucket_5	5
51848	bucket_5	10
51849	bucket_0	24
51850	bucket_0	25
51851	bucket_9	39
51852	bucket_0	29
51853	bucket_2	39
51854	bucket_7	28
51855	bucket_5	512
51856	bucket_0	37
51857	bucket_1	16
51858	bucket_3	46
51859	bucket_0	22
51860	bucket_0	21
51861	bucket_5	5
51862	bucket_11	4
51863	bucket_5	9
51864	bucket_0	19
51865	bucket_4	13
51866	bucket_0	23
51867	bucket_12	21
51868	bucket_11	3
51869	bucket_0	39
51870	bucket_11	7
51871	bucket_0	17
51872	bucket_5	16
51873	bucket_0	21
51874	bucket_4	9
51875	bucket_7	31
51876	bucket_7	28
51877	bucket_11	7
51878	bucket_2	21
51879	bucket_4	4
51880	bucket_0	16
51881	bucket_10	46
51882	bucket_5	4
51883	bucket_1	19
51884	bucket_5	184
51885	bucket_11	3
51886	bucket_14	24
51887	bucket_0	27
51888	bucket_4	10
51889	bucket_5	14
51890	bucket_0	24
51891	bucket_5	5
51892	bucket_11	20
51893	bucket_0	25
51894	bucket_0	35
51895	bucket_0	26
51896	bucket_0	27
51897	bucket_0	29
51898	bucket_0	18
51899	bucket_0	27
51900	bucket_0	29
51901	bucket_17	18
51902	bucket_9	15
51903	bucket_17	26
51904	bucket_5	379
51905	bucket_0	20
51906	bucket_11	7
51907	bucket_4	8
51908	bucket_3	20
51909	bucket_7	42
51910	bucket_5	150
51911	bucket_5	28
51912	bucket_5	41
51913	bucket_7	22
51914	bucket_7	17
51915	bucket_0	23
51916	bucket_12	24
51917	bucket_5	152
51918	bucket_7	31
51919	bucket_3	30
51920	bucket_5	41
51921	bucket_7	40
51922	bucket_10	33
51923	bucket_0	15
51924	bucket_0	20
51925	bucket_11	1
51926	bucket_0	24
51927	bucket_5	384
51928	bucket_12	20
51929	bucket_5	5
51930	bucket_0	14
51931	bucket_12	27
51932	bucket_0	25
51933	bucket_8	29
51934	bucket_7	46
51935	bucket_5	309
51936	bucket_7	36
51937	bucket_4	5
51938	bucket_7	26
51939	bucket_0	28
51940	bucket_1	17
51941	bucket_14	23
51942	bucket_0	12
51943	bucket_8	21
51944	bucket_7	18
51945	bucket_6	19
51946	bucket_0	24
51947	bucket_7	39
51948	bucket_7	32
51949	bucket_0	22
51950	bucket_0	21
51951	bucket_4	6
51952	bucket_5	227
51953	bucket_7	24
51954	bucket_0	23
51955	bucket_5	15
51956	bucket_10	24
51957	bucket_5	4
51958	bucket_12	18
51959	bucket_8	26
51960	bucket_4	3
51961	bucket_9	35
51962	bucket_11	8
51963	bucket_14	32
51964	bucket_0	14
51965	bucket_0	19
51966	bucket_4	4
51967	bucket_1	24
51968	bucket_11	2
51969	bucket_12	20
51970	bucket_0	28
51971	bucket_4	5
51972	bucket_0	23
51973	bucket_0	37
51974	bucket_5	6
51975	bucket_0	17
51976	bucket_7	38
51977	bucket_0	14
51978	bucket_5	8
51979	bucket_5	2
51980	bucket_0	23
51981	bucket_0	21
51982	bucket_5	14
51983	bucket_0	20
51984	bucket_3	24
51985	bucket_7	10
51986	bucket_11	4
51987	bucket_0	12
51988	bucket_27	37
51989	bucket_5	27
51990	bucket_0	10
51991	bucket_14	27
51992	bucket_0	35
51993	bucket_10	25
51994	bucket_0	19
51995	bucket_0	26
51996	bucket_12	19
51997	bucket_11	3
51998	bucket_4	2
51999	bucket_0	10
52000	bucket_7	35
52001	bucket_0	26
52002	bucket_0	26
52003	bucket_0	20
52004	bucket_0	26
52005	bucket_0	12
52006	bucket_0	40
52007	bucket_1	26
52008	bucket_0	29
52009	bucket_5	0
52010	bucket_9	28
52011	bucket_8	35
52012	bucket_7	31
52013	bucket_10	24
52014	bucket_0	33
52015	bucket_0	14
52016	bucket_0	18
52017	bucket_3	20
52018	bucket_5	6
52019	bucket_0	16
52020	bucket_0	22
52021	bucket_4	4
